user,total_emails_sent,total_files_accessed,total_logon_sessions,total_usb_activities,user_employee_full_name,user_unique_identifier,personality_trait_openness,personality_trait_conscientiousness,personality_trait_extraversion,personality_trait_agreeableness,personality_trait_neuroticism,anomaly_score,isolation_forest_threat_label
OUS0309,0.0,0.0,690.0,0.0,Octavius Ulric Sexton,OUS0309,30,27,19,16,21,0.13690054502369398,0
OVW0244,0.0,0.0,690.0,0.0,Orli Veda Weber,OVW0244,30,31,23,20,30,0.17682670817420437,0
OYM0026,2994.0,0.0,0.0,0.0,Orla Yolanda Middleton,OYM0026,23,26,18,36,28,0.13017161663529636,0
PAD0773,1012.0,0.0,0.0,0.0,Patience Audrey Douglas,PAD0773,36,21,14,16,38,0.11730083694958404,0
PAM0615,0.0,0.0,100.0,0.0,Price Abel Morrison,PAM0615,17,40,45,35,14,0.038666651790258966,0
PAS0349,0.0,316.0,411.0,2441.0,Palmer Ahmed Sutton,PAS0349,19,15,25,30,40,0.02618079852836075,0
PAW0040,0.0,0.0,4302.0,0.0,Prescott Anthony Whitley,PAW0040,42,45,42,44,29,0.02827826783866305,0
PBP0002,3629.0,0.0,0.0,0.0,Price Bevis Pittman,PBP0002,49,35,23,10,27,0.0832772586847817,0
PBS0418,0.0,0.0,690.0,0.0,Perry Brandon Spence,PBS0418,34,22,39,20,23,0.15907331087406856,0
PCL0813,0.0,0.0,690.0,0.0,Prescott Chase Lowe,PCL0813,27,17,47,39,32,0.12332626776335154,0
PCM0369,0.0,1884.0,946.0,8085.0,Pandora Charity Mullins,PCM0369,35,30,41,34,35,-0.029280735833007943,1
PDB0903,0.0,0.0,690.0,0.0,Paula Delilah Barnett,PDB0903,38,15,42,24,26,0.1560661021577231,0
PDD0188,0.0,0.0,690.0,0.0,Paula Dorothy Dalton,PDD0188,40,40,34,19,32,0.18133116528768967,0
PDH0697,0.0,0.0,776.0,0.0,Perry Deacon Harding,PDH0697,40,20,19,41,31,0.157251341599357,0
PDH0716,337.0,0.0,0.0,0.0,Phelan Dieter Hendricks,PDH0716,40,16,14,10,24,0.10425160609220768,0
PDW0259,2998.0,0.0,0.0,0.0,Patricia Denise Wright,PDW0259,43,32,38,36,33,0.14950871807091692,0
PES0085,3694.0,0.0,0.0,0.0,Patricia Emily Salazar,PES0085,35,24,18,30,22,0.11824498612578699,0
PEV0323,5304.0,0.0,0.0,0.0,Plato Ethan Valdez,PEV0323,47,34,40,22,29,0.09126231767492377,0
PGC0066,3676.0,0.0,0.0,0.0,Prescott Giacomo Conley,PGC0066,32,39,28,43,26,0.13829513530959964,0
PGH0184,673.0,0.0,0.0,0.0,Peter Gil Harrington,PGH0184,30,35,33,22,25,0.1589709290498027,0
PGK0085,0.0,0.0,690.0,0.0,Perry Griffin Key,PGK0085,47,13,17,24,23,0.11743536246372194,0
PGO0433,2993.0,0.0,0.0,0.0,Pearl Georgia Owen,PGO0433,44,40,19,46,35,0.11565609677766714,0
PHH0717,0.0,0.0,1361.0,0.0,Paloma Haviva Henry,PHH0717,17,16,40,20,31,0.1027958224156113,0
PHL0633,0.0,0.0,959.0,0.0,Porter Hop Livingston,PHL0633,22,22,40,42,28,0.13605906670764067,0
PHP0193,0.0,0.0,690.0,0.0,Phoebe Hedy Pittman,PHP0193,34,30,14,11,23,0.11219805537392602,0
PIB0855,0.0,0.0,226.0,0.0,Philip Isaiah Best,PIB0855,16,15,18,32,26,0.12311639971695254,0
PID0426,3001.0,0.0,0.0,0.0,Portia Illana David,PID0426,43,19,39,44,23,0.10167815422719373,0
PIS0522,994.0,0.0,0.0,0.0,Paula Isabelle Santiago,PIS0522,44,26,48,40,35,0.10138188762891176,0
PJE0714,0.0,0.0,318.0,0.0,Paki Jason Emerson,PJE0714,24,44,40,16,25,0.11959356113075698,0
PJY0906,0.0,0.0,690.0,0.0,Palmer Josiah Young,PJY0906,34,23,12,27,24,0.12115469390933947,0
PKB0281,3021.0,0.0,0.0,0.0,Preston Kennan Burns,PKB0281,39,12,44,26,25,0.10843939309571471,0
PKB0429,3022.0,0.0,0.0,0.0,Philip Keith Barron,PKB0429,34,42,43,40,22,0.10987053080090792,0
PLH0715,332.0,0.0,0.0,0.0,Penelope Lysandra Hayes,PLH0715,42,37,19,37,29,0.17671708421187388,0
PLH0862,5044.0,0.0,0.0,0.0,Prescott Laith Harding,PLH0862,32,37,25,16,32,0.1126537525601658,0
PMC0328,1003.0,0.0,0.0,0.0,Penelope Montana Colon,PMC0328,20,43,10,36,33,0.10234102316287552,0
PMJ0564,3014.0,0.0,0.0,0.0,Paula Madaline Jackson,PMJ0564,30,21,40,14,39,0.09002769605541872,0
PMV0850,340.0,0.0,0.0,0.0,Priscilla Martha Vinson,PMV0850,23,39,12,42,23,0.10385206077189724,0
PNC0141,0.0,0.0,967.0,0.0,Palmer Nathaniel Church,PNC0141,19,21,17,22,30,0.14507343917985788,0
PNH0761,992.0,0.0,0.0,0.0,Phelan Nissim Howell,PNH0761,36,49,27,32,30,0.1304762122402119,0
PNL0301,164.0,0.0,0.0,0.0,Philip Nathan Logan,PNL0301,50,43,30,43,31,0.13944187912057354,0
POB0343,1009.0,0.0,0.0,0.0,Preston Odysseus Bryan,POB0343,46,19,44,27,34,0.12190334071499392,0
POH0119,0.0,0.0,1157.0,0.0,Phoebe Orla Holloway,POH0119,38,41,14,36,32,0.1339742443034993,0
PPF0435,2759.0,0.0,0.0,0.0,Preston Plato Fischer,PPF0435,42,17,48,24,27,0.10887278008446333,0
PPR0402,0.0,0.0,690.0,0.0,Patrick Paul Robles,PPR0402,25,21,35,27,30,0.17210770759782862,0
PRM0153,0.0,0.0,690.0,0.0,Perry Reese Morton,PRM0153,22,39,23,22,26,0.16871810017196376,0
PRM0740,4999.0,0.0,0.0,0.0,Price Rashad Mullen,PRM0740,45,40,45,42,27,0.07677582370610314,0
PSF0133,200.0,0.0,0.0,0.0,Piper Sasha Fuentes,PSF0133,42,40,11,36,33,0.1367652273817776,0
PSS0935,0.0,0.0,690.0,0.0,Pearl Stella Silva,PSS0935,43,34,42,22,36,0.1463792324116558,0
PTA0303,0.0,0.0,690.0,0.0,Prescott Tyrone Abbott,PTA0303,14,43,39,44,29,0.11587730227885218,0
PTH0552,3018.0,0.0,0.0,0.0,Philip Travis Hartman,PTH0552,20,13,32,20,28,0.12064355293951923,0
PTH0830,411.0,0.0,0.0,0.0,Peter Tad Hartman,PTH0830,43,44,42,43,34,0.13780088200636492,0
PTM0966,0.0,0.0,168.0,0.0,Patricia Tashya Moran,PTM0966,30,38,18,18,27,0.15904674612969577,0
PYM0419,0.0,0.0,1178.0,0.0,Plato Yasir Mcgowan,PYM0419,16,40,20,38,33,0.12247472900539219,0
QBS0449,0.0,0.0,690.0,0.0,Quentin Benjamin Stout,QBS0449,30,19,30,26,28,0.1732364058352377,0
QCD0718,0.0,0.0,690.0,0.0,Quemby Charity Dudley,QCD0718,46,25,23,22,36,0.14569238016538216,0
QCH0110,884.0,0.0,0.0,0.0,Quinn Coby Hays,QCH0110,34,35,17,37,27,0.16337859571771673,0
QCT0226,0.0,0.0,690.0,0.0,Quentin Clinton Thomas,QCT0226,42,42,16,37,35,0.15316983808772278,0
QJR0688,3532.0,0.0,0.0,0.0,Quyn Jolie Rosario,QJR0688,19,18,22,26,35,0.11386933908857189,0
QKW0826,0.0,0.0,689.0,0.0,Quintessa Kaye Walter,QKW0826,37,48,15,42,25,0.1431448684972838,0
QNF0205,3670.0,0.0,0.0,0.0,Quentin Nolan Fitzpatrick,QNF0205,35,41,22,21,29,0.15723103088157386,0
QNP0216,3710.0,0.0,0.0,0.0,Quemby Nita Pollard,QNP0216,19,35,39,26,34,0.12070913295988817,0
QOP0491,0.0,0.0,690.0,0.0,Quamar Otto Padilla,QOP0491,17,21,45,18,29,0.13602228333495126,0
QOS0878,1547.0,0.0,0.0,0.0,Quynn Odessa Sanford,QOS0878,18,12,20,16,29,0.11362151582595642,0
QPM0727,4991.0,0.0,0.0,0.0,Quincy Preston Moses,QPM0727,43,40,18,34,34,0.10822155069218764,0
QRF0629,0.0,634.0,1656.0,404.0,Quon Rana Flynn,QRF0629,34,42,40,41,33,0.05647589190602109,0
QRH0348,0.0,0.0,644.0,0.0,Quynn Rylee Hood,QRH0348,44,42,21,27,22,0.14829989358178802,0
QRM0739,5400.0,0.0,0.0,0.0,Quail Rana Mclean,QRM0739,33,11,26,29,30,0.08678477464395129,0
QRM0914,0.0,0.0,690.0,0.0,Quincy Reece Merrill,QRM0914,43,22,24,31,33,0.17042423799406026,0
QSB0729,0.0,0.0,973.0,0.0,Quemby Summer Barry,QSB0729,47,33,40,42,30,0.13094926102068621,0
QSV0778,1011.0,0.0,0.0,0.0,Quintessa Shana Vance,QSV0778,17,23,36,35,33,0.13363482614297323,0
QTP0493,0.0,464.0,698.0,5384.0,Quyn Tara Patterson,QTP0493,17,41,40,20,31,0.012012314288286086,0
RAB0589,191.0,0.0,0.0,0.0,Raymond Arsenio Blackwell,RAB0589,36,35,26,14,31,0.15941899357729428,0
RAG0275,2993.0,0.0,0.0,0.0,Rashad Aristotle Guerrero,RAG0275,23,38,35,41,32,0.1334586533424022,0
RAH0440,3024.0,0.0,0.0,0.0,Rashad August Hatfield,RAH0440,18,15,43,16,24,0.09373505320134717,0
RAM0447,432.0,0.0,0.0,0.0,Ramona Alma Moses,RAM0447,35,12,23,45,39,0.09826207618925537,0
RAR0547,0.0,0.0,690.0,0.0,Rogan August Reed,RAR0547,43,41,20,45,25,0.15782006153831757,0
RAR0725,176.0,0.0,0.0,0.0,Raphael Aristotle Ray,RAR0725,32,32,25,20,35,0.16115380425855497,0
RAR0927,0.0,0.0,690.0,0.0,Ria Alice Rivas,RAR0927,39,48,45,16,27,0.10719592130650224,0
RAS0432,2984.0,0.0,0.0,0.0,Robert Aristotle Stevenson,RAS0432,44,47,40,41,16,0.06931760527869568,0
RAS0839,0.0,0.0,972.0,0.0,Rhona Aretha Sykes,RAS0839,20,50,32,40,25,0.10836889461297644,0
RAW0915,3490.0,0.0,0.0,0.0,Robert Ali Webb,RAW0915,43,50,21,43,24,0.10707842538743145,0
RBB0485,5019.0,0.0,0.0,0.0,Raphael Benjamin Bryan,RBB0485,40,40,35,30,26,0.12367005183134316,0
RBS0466,0.0,283.0,1590.0,399.0,Ryder Benjamin Salas,RBS0466,42,10,17,21,36,0.03717815621405163,0
RBV0804,0.0,0.0,690.0,0.0,Rina Bianca Velasquez,RBV0804,39,43,37,15,27,0.16160791007883835,0
RCB0768,0.0,0.0,690.0,0.0,Rina Charissa Bean,RCB0768,44,42,34,14,28,0.1492505786595923,0
RCC0617,5053.0,0.0,0.0,0.0,Rogan Chandler Coffey,RCC0617,33,50,13,12,27,0.058162502671982086,0
RCH0166,0.0,3493.0,922.0,2043.0,Robin Charlotte Hinton,RCH0166,24,17,39,24,27,0.03201252371958674,0
RCH0842,0.0,0.0,690.0,0.0,Robert Cooper Holloway,RCH0842,22,29,40,30,34,0.16579199967713193,0
RCP0785,1004.0,0.0,0.0,0.0,Reed Chaim Perkins,RCP0785,42,38,43,30,32,0.14748278415181376,0
RDA0843,0.0,0.0,636.0,0.0,Rhiannon Daphne Alston,RDA0843,40,37,21,48,28,0.15835094658012722,0
RDB0837,0.0,0.0,690.0,0.0,Rigel Dominic Bowman,RDB0837,21,40,24,30,32,0.16516996852042126,0
RDB0846,0.0,0.0,690.0,0.0,Rudyard Davis Barnett,RDB0846,42,23,14,33,28,0.1450886285386857,0
RDC0283,0.0,0.0,240.0,0.0,Ruth Daphne Carver,RDC0283,22,33,20,13,25,0.12662405770393548,0
RDH0439,0.0,0.0,690.0,0.0,Rudyard Drake Hampton,RDH0439,25,20,26,41,26,0.1444929185647304,0
RDM0115,3677.0,0.0,0.0,0.0,Rina Denise Mcgee,RDM0115,42,17,39,15,30,0.1317611806910386,0
RDM0150,1679.0,0.0,0.0,0.0,Raven Deirdre Morrison,RDM0150,39,15,37,26,30,0.15394679960261498,0
RDS0858,0.0,0.0,690.0,0.0,Ross Dean Sharpe,RDS0858,22,30,13,42,33,0.12464954479500007,0
RDT0424,3012.0,0.0,0.0,0.0,Rosalyn Daphne Tillman,RDT0424,38,44,19,34,28,0.15200837357122937,0
REA0782,0.0,0.0,690.0,0.0,Reece Emmanuel Adams,REA0782,18,20,42,22,26,0.1492232182624369,0
RFP0380,2996.0,0.0,0.0,0.0,Reuben Fulton Pugh,RFP0380,39,39,20,20,32,0.16406569897868684,0
RGG0064,1900.0,0.0,0.0,0.0,Riley Ginger Guy,RGG0064,36,19,20,42,34,0.14693322660941055,0
RGH0728,4114.0,0.0,0.0,0.0,Raymond Gray Hyde,RGH0728,19,20,37,18,29,0.12408226530730887,0
RGN0408,3026.0,0.0,0.0,0.0,Rhona Germane Nelson,RGN0408,11,21,22,22,32,0.10497365863777802,0
RHB0200,0.0,282.0,1226.0,365.0,Ria Hiroko Barnes,RHB0200,47,41,20,20,38,0.061427435273768705,0
RHC0335,1006.0,0.0,0.0,0.0,Roth Hu Conner,RHC0335,36,35,40,46,25,0.13705619659162982,0
RHH0968,0.0,0.0,690.0,0.0,Ryder Hector Henson,RHH0968,18,50,35,21,38,0.10919683012713055,0
RHL0992,1575.0,0.0,0.0,0.0,Rachel Hermione Le,RHL0992,36,10,39,37,36,0.10935266606938676,0
RHM0081,0.0,0.0,138.0,0.0,Remedios Hyacinth Montgomery,RHM0081,46,45,38,17,30,0.13605871876563957,0
RHO0732,5015.0,0.0,0.0,0.0,Risa Hillary Obrien,RHO0732,20,10,21,19,34,0.06294735361649506,0
RHP0132,0.0,0.0,690.0,0.0,Reuben Hu Preston,RHP0132,38,25,41,22,17,0.12174778579517692,0
RHP0484,5302.0,0.0,0.0,0.0,Randall Hashim Palmer,RHP0484,35,37,24,16,31,0.10360403942167656,0
RHR0856,0.0,1361.0,1025.0,704.0,Robert Harrison Richard,RHR0856,20,36,23,43,27,0.05621103196749533,0
RHT0831,0.0,0.0,690.0,0.0,Raja Holmes Tyler,RHT0831,13,25,36,23,34,0.13386948489636502,0
RHW0592,0.0,0.0,962.0,0.0,Robert Herrod Walter,RHW0592,28,20,39,37,26,0.15333736295991596,0
RHY0079,6102.0,0.0,0.0,0.0,Rose Hanae Yates,RHY0079,20,19,14,21,26,0.06423824336242023,0
RIB0011,0.0,0.0,1392.0,0.0,Ryder Ivan Bowers,RIB0011,20,23,10,33,26,0.07164135356358964,0
RID0019,0.0,0.0,957.0,0.0,Roth Isaac Dyer,RID0019,21,10,13,42,35,0.07607219211827887,0
RIH0777,996.0,0.0,0.0,0.0,Renee Ivana Hayden,RIH0777,26,44,19,16,27,0.14001210601549463,0
RJB0088,3002.0,0.0,0.0,0.0,Roary Jane Barrett,RJB0088,20,42,37,45,24,0.10178768930119053,0
RJH0445,0.0,0.0,690.0,0.0,Raphael Jarrod Hammond,RJH0445,18,24,35,36,31,0.15845127974961565,0
RJJ0788,0.0,0.0,690.0,0.0,Roanna Jillian Johnson,RJJ0788,40,40,13,21,28,0.16090971097435053,0
RJL0683,0.0,0.0,689.0,0.0,Rachel Jeanette Levine,RJL0683,42,37,28,10,31,0.1403403607219838,0
RJM0381,3024.0,0.0,0.0,0.0,Rogan Judah Mcintyre,RJM0381,41,47,44,41,25,0.09679285821472605,0
RJT0913,0.0,0.0,690.0,0.0,Rowan Justina Tyler,RJT0913,17,21,44,10,20,0.052140497141397346,0
RKD0604,2179.0,0.0,0.0,0.0,Rebecca Kelsie Daugherty,RKD0604,17,46,36,38,31,0.11007415631695672,0
RKF0164,2926.0,0.0,0.0,0.0,Ryan Kelly Frost,RKF0164,40,42,17,18,42,0.09823810983869091,0
RKO0962,0.0,0.0,1126.0,0.0,Rinah Kiayada Oconnor,RKO0962,37,45,20,39,34,0.15060521854773212,0
RKS0170,0.0,690.0,1160.0,6155.0,Raphael Keith Stephens,RKS0170,39,17,19,18,24,-0.020931579684095092,1
RLB0719,331.0,0.0,0.0,0.0,Risa Laura Bolton,RLB0719,14,18,15,40,35,0.09108483659957867,0
RLC0550,0.0,0.0,689.0,0.0,Russell Len Carpenter,RLC0550,37,22,20,35,26,0.17757019319343093,0
RLG0856,4908.0,0.0,0.0,0.0,Risa Lana Guthrie,RLG0856,18,36,42,18,26,0.09266154156531636,0
RLH0164,0.0,0.0,957.0,0.0,Rhea Lacey Harmon,RLH0164,42,36,17,19,30,0.16003443725859018,0
RLH0287,0.0,0.0,963.0,0.0,Robert Leonard Hernandez,RLH0287,37,45,42,43,31,0.13729519150619995,0
RLM0528,0.0,0.0,690.0,0.0,Rama Lesley Mcclain,RLM0528,40,50,42,22,32,0.14109111848137001,0
RLP0021,0.0,628.0,1476.0,367.0,Roth Laith Pena,RLP0021,37,40,20,17,32,0.09884670420788044,0
RMO0425,0.0,0.0,690.0,0.0,Riley Mari Owens,RMO0425,45,38,36,16,27,0.16496581127515508,0
RMS0266,3002.0,0.0,0.0,0.0,Roth Mannix Simon,RMS0266,33,40,25,23,37,0.13466772854061554,0
RMW0542,1406.0,0.0,0.0,0.0,Rae Melissa Wilson,RMW0542,17,21,20,13,41,0.08345752243565979,0
RMY0747,0.0,0.0,970.0,0.0,Roth Malcolm Yang,RMY0747,29,36,25,45,34,0.13665809298198894,0
RNA0266,0.0,0.0,950.0,0.0,Rose Nadine Ayers,RNA0266,18,12,40,40,30,0.10840117020060064,0
RNF0765,993.0,0.0,0.0,0.0,Ria Neve Flores,RNF0765,41,22,37,41,25,0.1513657343101435,0
RNL0695,3029.0,0.0,0.0,0.0,Reece Nicolas Lopez,RNL0695,47,41,44,19,36,0.10476279227373236,0
RNM0875,0.0,0.0,975.0,0.0,Ray Norman Morton,RNM0875,16,17,20,39,21,0.0887127753916217,0
RNP0211,4664.0,0.0,0.0,0.0,Rowan Neve Parks,RNP0211,39,15,25,40,30,0.12279270035188772,0
RNR0344,0.0,0.0,690.0,0.0,Rebekah Naomi Russell,RNR0344,16,23,37,20,30,0.15285267964450677,0
ROB0272,3002.0,0.0,0.0,0.0,Raymond Otto Bond,ROB0272,39,45,23,41,34,0.13671869216923488,0
ROM0811,0.0,0.0,690.0,0.0,Rebekah Orla Moreno,ROM0811,40,38,15,37,22,0.15117731787276611,0
RPH0848,0.0,757.0,1313.0,814.0,Rhona Paula Hammond,RPH0848,42,44,34,14,29,0.05738617377459265,0
RPM0498,0.0,0.0,690.0,0.0,Rhoda Pamela Mcleod,RPM0498,42,43,20,21,24,0.16665944321052806,0
RRA0938,3017.0,0.0,0.0,0.0,Rogan Reuben Alexander,RRA0938,35,36,21,38,29,0.15853843166988002,0
RRB0952,0.0,1244.0,1012.0,1412.0,Rebecca Rhiannon Battle,RRB0952,41,44,19,24,20,0.02857359879187993,0
RRC0553,675.0,0.0,0.0,0.0,Raya Regan Church,RRC0553,40,14,24,38,29,0.14766107143471568,0
RRP0568,2989.0,0.0,0.0,0.0,Rhonda Rhona Parsons,RRP0568,43,50,38,18,33,0.11782875397995451,0
RSB0102,0.0,0.0,690.0,0.0,Rose Shay Bishop,RSB0102,46,41,21,36,30,0.1627269763083189,0
RSC0089,3208.0,0.0,0.0,0.0,Robert Samuel Chen,RSC0089,41,26,35,21,29,0.158837396847747,0
RSC0642,0.0,0.0,690.0,0.0,Reagan Shafira Castaneda,RSC0642,39,37,42,17,18,0.11756038568352023,0
RSM0277,2993.0,0.0,0.0,0.0,Roanna Sacha Monroe,RSM0277,37,38,20,50,22,0.10267645994134728,0
RSO0354,0.0,0.0,965.0,0.0,Raven Shellie Owen,RSO0354,37,38,25,17,23,0.14922502837229717,0
RSP0404,0.0,0.0,690.0,0.0,Ramona Sandra Parrish,RSP0404,38,37,45,21,26,0.15109431867472406,0
RSR0867,0.0,0.0,690.0,0.0,Russell Sawyer Russell,RSR0867,20,35,46,15,32,0.11570918410151582,0
RTC0816,0.0,0.0,1117.0,0.0,Ross Tanner Clements,RTC0816,18,20,39,43,38,0.08728734540360045,0
RTH0015,0.0,2692.0,762.0,242.0,Rudyard Talon Hickman,RTH0015,39,23,40,35,30,0.09710381445318272,0
RTH0985,0.0,0.0,690.0,0.0,Raymond Tucker Holt,RTH0985,19,41,35,10,25,0.12028501238644473,0
RTO0313,5015.0,0.0,0.0,0.0,Raymond Tate Osborne,RTO0313,44,45,25,17,27,0.10529525401840623,0
RUM0880,5004.0,0.0,0.0,0.0,Roary Ursa Massey,RUM0880,40,37,17,38,26,0.12445627003101023,0
RVC0232,3068.0,0.0,0.0,0.0,Rama Vielka Clayton,RVC0232,34,20,47,38,25,0.10638276815886416,0
RVF0201,3692.0,0.0,0.0,0.0,Reuben Victor Freeman,RVF0201,36,32,38,29,28,0.15164547870359668,0
RYB0718,336.0,0.0,0.0,0.0,Ruth Yael Burris,RYB0718,19,18,42,13,21,0.07007597443831703,0
RYL0347,0.0,0.0,690.0,0.0,Rowan Yael Leon,RYL0347,35,39,26,22,21,0.15248936888487524,0
RZC0746,6893.0,0.0,0.0,0.0,Robert Zeus Cox,RZC0746,15,38,33,43,26,0.011630882117756758,0
SAA0999,3016.0,0.0,0.0,0.0,Shelly Audra Ayala,SAA0999,20,17,34,11,36,0.0760573821523367,0
SAB0781,1003.0,0.0,0.0,0.0,Serina Ariana Butler,SAB0781,36,35,24,30,28,0.16744297145467102,0
SAC0592,341.0,0.0,0.0,0.0,Serina Amena Chavez,SAC0592,24,18,23,42,26,0.13985238303610037,0
SAC0687,3034.0,0.0,0.0,0.0,Samantha Audrey Curtis,SAC0687,20,49,37,19,22,0.08224947950842443,0
SAC0882,0.0,0.0,953.0,0.0,Shaine Alexa Cobb,SAC0882,41,44,49,23,23,0.10255216384539922,0
SAH0599,334.0,0.0,0.0,0.0,Sylvia Ariana Head,SAH0599,13,22,44,18,22,0.08058452434455726,0
SAK0375,3649.0,0.0,0.0,0.0,Sonia Anne Kirkland,SAK0375,16,20,27,16,31,0.10190729819191369,0
SAK0517,0.0,482.0,1016.0,674.0,Savannah Audrey Keller,SAK0517,40,39,17,43,22,0.06935537350881948,0
SAO0920,0.0,0.0,567.0,0.0,Simone Amber Owens,SAO0920,14,43,36,17,23,0.09766582969156129,0
SAP0867,2138.0,0.0,0.0,0.0,Sawyer Arden Puckett,SAP0867,13,25,43,19,30,0.10943120359872816,0
SAT0194,3649.0,0.0,0.0,0.0,Sawyer Abel Turner,SAT0194,14,19,36,23,35,0.10220990803682306,0
SBD0434,0.0,0.0,690.0,0.0,Sade Beatrice Day,SBD0434,45,17,36,22,40,0.12419197557322248,0
SBD0913,1008.0,0.0,0.0,0.0,Sandra Beverly Diaz,SBD0913,45,16,19,19,42,0.09770206863465114,0
SBH0537,4812.0,0.0,0.0,0.0,Stephanie Briar Harrington,SBH0537,34,21,14,13,33,0.07282735586229028,0
SBK0161,6001.0,0.0,0.0,0.0,Sharon Britanni Kerr,SBK0161,14,27,23,41,39,0.027359599622578057,0
SBN0495,5107.0,0.0,0.0,0.0,Sonya Beatrice Nichols,SBN0495,39,22,43,24,21,0.0857239133028419,0
SBN0866,5047.0,0.0,0.0,0.0,Salvador Byron Norton,SBN0866,41,34,41,24,22,0.09998096589646915,0
SBN0971,434.0,0.0,0.0,0.0,Selma Barbara Nicholson,SBN0971,41,40,17,47,30,0.14199666725505217,0
SBQ0786,4659.0,0.0,0.0,0.0,Sasha Britanney Quinn,SBQ0786,41,17,19,44,34,0.09731486947428108,0
SBW0222,0.0,0.0,690.0,0.0,Sarah Bryar Whitfield,SBW0222,40,20,22,20,28,0.17812842992861716,0
SCB0534,1014.0,0.0,0.0,0.0,Sophia Cora Battle,SCB0534,20,18,35,22,29,0.1495334952832052,0
SCF0608,5377.0,0.0,0.0,0.0,Shana Callie Ferguson,SCF0608,35,18,42,42,36,0.0651668185792671,0
SCH0532,0.0,0.0,690.0,0.0,Sage Chantale Hunter,SCH0532,37,39,34,15,33,0.17298575213748313,0
SCP0130,1001.0,0.0,0.0,0.0,Shannon Chantale Price,SCP0130,42,18,35,32,24,0.14508203238485518,0
SDB0106,3031.0,0.0,0.0,0.0,Stewart Dale Berger,SDB0106,35,46,26,27,37,0.12329411480812263,0
SDF0017,3690.0,0.0,0.0,0.0,Skyler Deborah Frazier,SDF0017,11,40,39,18,30,0.09569620198905132,0
SDH0288,0.0,1131.0,1458.0,7739.0,Sean Declan Hull,SDH0288,44,21,11,44,28,-0.09398421921330569,1
SDO0170,5016.0,0.0,0.0,0.0,Samson Denton Oconnor,SDO0170,35,47,22,45,26,0.09319316727575833,0
SDP0142,0.0,0.0,690.0,0.0,Suki Daria Puckett,SDP0142,33,32,20,48,24,0.15301889815822883,0
SEB0150,0.0,0.0,690.0,0.0,Sybil Eliana Britt,SEB0150,31,48,23,37,29,0.15778084546960736,0
SED0886,1014.0,0.0,0.0,0.0,Shelley Eleanor Dawson,SED0886,22,18,18,35,28,0.1394288903672637,0
SEG0805,0.0,0.0,690.0,0.0,Sigourney Erin Gilbert,SEG0805,37,40,13,25,27,0.1588513235919019,0
SEJ0677,1535.0,0.0,0.0,0.0,Samuel Eden James,SEJ0677,44,39,23,36,25,0.15849260641854973,0
SER0165,3699.0,0.0,0.0,0.0,Stephanie Eliana Rasmussen,SER0165,20,15,24,17,27,0.11491972892411856,0
SES0477,5005.0,0.0,0.0,0.0,Sebastian Elliott Sexton,SES0477,38,40,13,39,29,0.11324560503619968,0
SFM0991,0.0,0.0,690.0,0.0,Stephanie Farrah Moreno,SFM0991,22,21,46,20,34,0.14034323838286022,0
SGB0140,336.0,0.0,0.0,0.0,Scott Gary Burks,SGB0140,50,45,40,16,24,0.10289172367144478,0
SGE0112,0.0,0.0,696.0,0.0,Suki Ginger Estes,SGE0112,41,45,36,36,32,0.17151350592645476,0
SGG0787,4651.0,0.0,0.0,0.0,Sara Gail George,SGG0787,14,27,10,20,31,0.04795986591870682,0
SGM0021,3682.0,0.0,0.0,0.0,Sybill Grace Mckay,SGM0021,41,12,26,41,33,0.11291179520905759,0
SGN0512,0.0,0.0,1012.0,0.0,Serina Ginger Nielsen,SGN0512,31,44,37,18,35,0.14443191988696108,0
SGS0268,3026.0,0.0,0.0,0.0,Sylvester Guy Sanders,SGS0268,47,45,30,19,22,0.10196899970559747,0
SHL0395,0.0,0.0,690.0,0.0,Sage Hanae Long,SHL0395,37,30,18,16,32,0.1763246465054849,0
SHP0861,0.0,0.0,690.0,0.0,Simone Holly Pratt,SHP0861,39,40,19,38,36,0.16232082008960474,0
SHR0334,1011.0,0.0,0.0,0.0,Salvador Herman Raymond,SHR0334,36,41,45,19,31,0.12863139720853795,0
SHW0128,0.0,0.0,690.0,0.0,Silas Hop Walker,SHW0128,27,39,16,34,33,0.15021945231528389,0
SHW0578,333.0,0.0,0.0,0.0,Seth Harlan Walls,SHW0578,39,42,14,49,31,0.12554906940462984,0
SHW0774,0.0,0.0,690.0,0.0,Sage Hilda Woodard,SHW0774,50,44,44,13,27,0.08982413384270449,0
SID0429,0.0,0.0,690.0,0.0,Serina Idola Douglas,SID0429,20,18,45,25,33,0.13635084082266885,0
SIF0182,0.0,479.0,1022.0,1335.0,Shannon Iola Frye,SIF0182,40,37,39,22,26,0.10645994324573965,0
SIJ0661,4681.0,0.0,0.0,0.0,Sarah Imelda Juarez,SIJ0661,40,17,14,15,21,0.06764761373600292,0
SJC0333,1011.0,0.0,0.0,0.0,Sloane Jade Cochran,SJC0333,22,39,31,36,29,0.15620350618507234,0
SJF0094,3360.0,0.0,0.0,0.0,Shea Jane Franks,SJF0094,35,19,16,44,30,0.11845770806827166,0
SJF0940,0.0,0.0,690.0,0.0,Shafira Jenette Fowler,SJF0940,39,50,39,19,39,0.1180058940418075,0
SJO0209,4775.0,0.0,0.0,0.0,Samson Jeremy Ortega,SJO0209,39,45,18,39,35,0.10873547041494691,0
