user,activity_day,number_of_emails_dispatched,nighttime_email_events,number_of_files_interacted,total_logon_attempts,number_of_night_logons,usb_connection_incidents,employee_full_name_tag,employee_user_id_tag,trait_openness_score,trait_conscientiousness_score,trait_extraversion_score,trait_agreeableness_score,trait_neuroticism_score,weekday_index,is_weekend_day,email_volume_change_1d,logon_variation_1d,logon_rolling_average_7d,logon_to_email_event_ratio,usb_to_logon_ratio,file_to_email_ratio,email_volume_volatility_3d,logon_volatility_3d,unsupervised_anomaly_score,unsupervised_threat_flag,label_predicted_threat
SPH0325,2010-01-06,0.0,0.0,0.0,2.0,0.0,0.0,Sawyer Patrick Horne,SPH0325,40.0,14.0,40.0,12.0,25.0,2,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.19344693921061745,0,0
SPH0325,2010-01-07,0.0,0.0,0.0,2.0,0.0,0.0,Sawyer Patrick Horne,SPH0325,40.0,14.0,40.0,12.0,25.0,3,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.1922651123305642,0,0
SPH0325,2010-01-08,0.0,0.0,0.0,2.0,0.0,0.0,Sawyer Patrick Horne,SPH0325,40.0,14.0,40.0,12.0,25.0,4,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.18761892564708937,0,0
SPH0325,2010-01-11,0.0,0.0,0.0,2.0,0.0,0.0,Sawyer Patrick Horne,SPH0325,40.0,14.0,40.0,12.0,25.0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.18417565893280763,0,0
SPH0325,2010-01-12,0.0,0.0,0.0,2.0,0.0,0.0,Sawyer Patrick Horne,SPH0325,40.0,14.0,40.0,12.0,25.0,1,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.19046306541794583,0,0
SPH0325,2010-01-13,0.0,0.0,0.0,2.0,0.0,0.0,Sawyer Patrick Horne,SPH0325,40.0,14.0,40.0,12.0,25.0,2,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.19344693921061745,0,0
SPH0325,2010-01-14,0.0,0.0,0.0,2.0,0.0,0.0,Sawyer Patrick Horne,SPH0325,40.0,14.0,40.0,12.0,25.0,3,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.1922651123305642,0,0
SPH0325,2010-01-15,0.0,0.0,0.0,2.0,0.0,0.0,Sawyer Patrick Horne,SPH0325,40.0,14.0,40.0,12.0,25.0,4,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.18761892564708937,0,0
SPH0325,2010-01-18,0.0,0.0,0.0,2.0,0.0,0.0,Sawyer Patrick Horne,SPH0325,40.0,14.0,40.0,12.0,25.0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.18417565893280763,0,0
SPH0325,2010-01-19,0.0,0.0,0.0,2.0,0.0,0.0,Sawyer Patrick Horne,SPH0325,40.0,14.0,40.0,12.0,25.0,1,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.19046306541794583,0,0
SPH0325,2010-01-20,0.0,0.0,0.0,2.0,0.0,0.0,Sawyer Patrick Horne,SPH0325,40.0,14.0,40.0,12.0,25.0,2,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.19344693921061745,0,0
SPH0325,2010-01-21,0.0,0.0,0.0,1.0,0.0,0.0,Sawyer Patrick Horne,SPH0325,40.0,14.0,40.0,12.0,25.0,3,0,0.0,-1.0,1.8571428571428572,1.0,0.0,0.0,0.0,0.5773502691896258,0.15287250406208158,0,0
SPM0388,2010-01-04,0.0,0.0,0.0,3.0,0.0,0.0,Shoshana Portia Mendoza,SPM0388,40.0,39.0,35.0,17.0,35.0,0,0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.1852052416976548,0,0
SPM0388,2010-01-05,0.0,0.0,0.0,3.0,0.0,0.0,Shoshana Portia Mendoza,SPM0388,40.0,39.0,35.0,17.0,35.0,1,0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.19160835774489393,0,0
SPM0388,2010-01-06,0.0,0.0,0.0,2.0,0.0,0.0,Shoshana Portia Mendoza,SPM0388,40.0,39.0,35.0,17.0,35.0,2,0,0.0,-1.0,2.6666666666666665,2.0,0.0,0.0,0.0,0.5773502691896257,0.18922335186443356,0,0
SPM0388,2010-01-07,0.0,0.0,0.0,3.0,0.0,0.0,Shoshana Portia Mendoza,SPM0388,40.0,39.0,35.0,17.0,35.0,3,0,0.0,1.0,2.75,3.0,0.0,0.0,0.0,0.5773502691896257,0.172112186821742,0,0
SPM0388,2010-01-08,0.0,0.0,0.0,3.0,0.0,0.0,Shoshana Portia Mendoza,SPM0388,40.0,39.0,35.0,17.0,35.0,4,0,0.0,0.0,2.8,3.0,0.0,0.0,0.0,0.5773502691896257,0.18480183446385356,0,0
SPM0388,2010-01-11,0.0,0.0,0.0,2.0,0.0,0.0,Shoshana Portia Mendoza,SPM0388,40.0,39.0,35.0,17.0,35.0,0,0,0.0,-1.0,2.6666666666666665,2.0,0.0,0.0,0.0,0.5773502691896257,0.1778582920599337,0,0
SPM0388,2010-01-12,0.0,0.0,0.0,3.0,0.0,0.0,Shoshana Portia Mendoza,SPM0388,40.0,39.0,35.0,17.0,35.0,1,0,0.0,1.0,2.7142857142857144,3.0,0.0,0.0,0.0,0.5773502691896257,0.16980497583202847,0,0
SPM0388,2010-01-13,0.0,0.0,0.0,3.0,0.0,0.0,Shoshana Portia Mendoza,SPM0388,40.0,39.0,35.0,17.0,35.0,2,0,0.0,0.0,2.7142857142857144,3.0,0.0,0.0,0.0,0.5773502691896257,0.19077980635746133,0,0
SPM0388,2010-01-14,0.0,0.0,0.0,3.0,0.0,0.0,Shoshana Portia Mendoza,SPM0388,40.0,39.0,35.0,17.0,35.0,3,0,0.0,0.0,2.7142857142857144,3.0,0.0,0.0,0.0,0.0,0.1966686617419221,0,0
SPM0388,2010-01-15,0.0,0.0,0.0,3.0,0.0,0.0,Shoshana Portia Mendoza,SPM0388,40.0,39.0,35.0,17.0,35.0,4,0,0.0,0.0,2.857142857142857,3.0,0.0,0.0,0.0,0.0,0.19210667408644727,0,0
SPM0388,2010-01-18,0.0,0.0,0.0,2.0,0.0,0.0,Shoshana Portia Mendoza,SPM0388,40.0,39.0,35.0,17.0,35.0,0,0,0.0,-1.0,2.7142857142857144,2.0,0.0,0.0,0.0,0.5773502691896257,0.1752009125850419,0,0
SPM0388,2010-01-19,0.0,0.0,0.0,2.0,0.0,0.0,Shoshana Portia Mendoza,SPM0388,40.0,39.0,35.0,17.0,35.0,1,0,0.0,0.0,2.5714285714285716,2.0,0.0,0.0,0.0,0.5773502691896257,0.19810271368957189,0,0
SPM0388,2010-01-20,0.0,0.0,0.0,3.0,0.0,0.0,Shoshana Portia Mendoza,SPM0388,40.0,39.0,35.0,17.0,35.0,2,0,0.0,1.0,2.7142857142857144,3.0,0.0,0.0,0.0,0.5773502691896257,0.17141972114738008,0,0
SPM0388,2010-01-21,0.0,0.0,0.0,1.0,0.0,0.0,Shoshana Portia Mendoza,SPM0388,40.0,39.0,35.0,17.0,35.0,3,0,0.0,-2.0,2.4285714285714284,1.0,0.0,0.0,0.0,0.9999999999999999,0.1492682772844533,0,0
SQE0179,2010-01-04,0.0,0.0,0.0,2.0,0.0,0.0,Shelley Quynn Emerson,SQE0179,47.0,39.0,15.0,12.0,28.0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.18585992222303738,0,0
SQE0179,2010-01-05,0.0,0.0,0.0,2.0,0.0,0.0,Shelley Quynn Emerson,SQE0179,47.0,39.0,15.0,12.0,28.0,1,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.1900679163166556,0,0
SQE0179,2010-01-06,0.0,0.0,0.0,2.0,0.0,0.0,Shelley Quynn Emerson,SQE0179,47.0,39.0,15.0,12.0,28.0,2,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.19193602322953462,0,0
SQE0179,2010-01-07,0.0,0.0,0.0,2.0,0.0,0.0,Shelley Quynn Emerson,SQE0179,47.0,39.0,15.0,12.0,28.0,3,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.19155490830641358,0,0
SQE0179,2010-01-08,0.0,0.0,0.0,2.0,0.0,0.0,Shelley Quynn Emerson,SQE0179,47.0,39.0,15.0,12.0,28.0,4,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.18895484464395684,0,0
SQE0179,2010-01-11,0.0,0.0,0.0,2.0,0.0,0.0,Shelley Quynn Emerson,SQE0179,47.0,39.0,15.0,12.0,28.0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.18585992222303738,0,0
SQE0179,2010-01-12,0.0,0.0,0.0,2.0,0.0,0.0,Shelley Quynn Emerson,SQE0179,47.0,39.0,15.0,12.0,28.0,1,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.1900679163166556,0,0
SQE0179,2010-01-13,0.0,0.0,0.0,2.0,0.0,0.0,Shelley Quynn Emerson,SQE0179,47.0,39.0,15.0,12.0,28.0,2,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.19193602322953462,0,0
SQE0179,2010-01-14,0.0,0.0,0.0,2.0,0.0,0.0,Shelley Quynn Emerson,SQE0179,47.0,39.0,15.0,12.0,28.0,3,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.19155490830641358,0,0
SQE0179,2010-01-15,0.0,0.0,0.0,2.0,0.0,0.0,Shelley Quynn Emerson,SQE0179,47.0,39.0,15.0,12.0,28.0,4,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.18895484464395684,0,0
SQE0179,2010-01-18,0.0,0.0,0.0,2.0,0.0,0.0,Shelley Quynn Emerson,SQE0179,47.0,39.0,15.0,12.0,28.0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.18585992222303738,0,0
SQE0179,2010-01-19,0.0,0.0,0.0,2.0,0.0,0.0,Shelley Quynn Emerson,SQE0179,47.0,39.0,15.0,12.0,28.0,1,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.1900679163166556,0,0
SQE0179,2010-01-20,0.0,0.0,0.0,2.0,0.0,0.0,Shelley Quynn Emerson,SQE0179,47.0,39.0,15.0,12.0,28.0,2,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.19193602322953462,0,0
SQE0179,2010-01-21,0.0,0.0,0.0,1.0,0.0,0.0,Shelley Quynn Emerson,SQE0179,47.0,39.0,15.0,12.0,28.0,3,0,0.0,-1.0,1.8571428571428572,1.0,0.0,0.0,0.0,0.5773502691896258,0.15660998200050513,0,0
SQP0157,2010-01-04,0.0,0.0,0.0,2.0,0.0,0.0,Salvador Quinn Price,SQP0157,12.0,39.0,20.0,17.0,26.0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.18277250114122517,0,0
SQP0157,2010-01-05,0.0,0.0,0.0,3.0,0.0,0.0,Salvador Quinn Price,SQP0157,12.0,39.0,20.0,17.0,26.0,1,0,0.0,1.0,2.5,3.0,0.0,0.0,0.0,0.0,0.15979625848147438,0,0
SQP0157,2010-01-06,0.0,0.0,0.0,3.0,0.0,0.0,Salvador Quinn Price,SQP0157,12.0,39.0,20.0,17.0,26.0,2,0,0.0,0.0,2.6666666666666665,3.0,0.0,0.0,0.0,0.5773502691896258,0.17848126548120002,0,0
SQP0157,2010-01-07,0.0,0.0,0.0,4.0,1.0,0.0,Salvador Quinn Price,SQP0157,12.0,39.0,20.0,17.0,26.0,3,0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.5773502691896258,0.12179647125345394,0,0
SQP0157,2010-01-08,0.0,0.0,0.0,3.0,0.0,0.0,Salvador Quinn Price,SQP0157,12.0,39.0,20.0,17.0,26.0,4,0,0.0,-1.0,3.0,3.0,0.0,0.0,0.0,0.5773502691896258,0.16118782736472687,0,0
SQP0157,2010-01-11,0.0,0.0,0.0,2.0,0.0,0.0,Salvador Quinn Price,SQP0157,12.0,39.0,20.0,17.0,26.0,0,0,0.0,-1.0,2.8333333333333335,2.0,0.0,0.0,0.0,1.0,0.1412831626493104,0,0
SQP0157,2010-01-12,0.0,0.0,0.0,5.0,2.0,0.0,Salvador Quinn Price,SQP0157,12.0,39.0,20.0,17.0,26.0,1,0,0.0,3.0,3.142857142857143,5.0,0.0,0.0,0.0,1.5275252316519465,0.03862678151559451,0,0
SQP0157,2010-01-13,0.0,0.0,0.0,3.0,0.0,0.0,Salvador Quinn Price,SQP0157,12.0,39.0,20.0,17.0,26.0,2,0,0.0,-2.0,3.2857142857142856,3.0,0.0,0.0,0.0,1.5275252316519465,0.12263906665867486,0,0
SQP0157,2010-01-14,0.0,0.0,0.0,4.0,0.0,0.0,Salvador Quinn Price,SQP0157,12.0,39.0,20.0,17.0,26.0,3,0,0.0,1.0,3.4285714285714284,4.0,0.0,0.0,0.0,0.9999999999999998,0.12306146085634556,0,0
SQP0157,2010-01-15,0.0,0.0,0.0,3.0,0.0,0.0,Salvador Quinn Price,SQP0157,12.0,39.0,20.0,17.0,26.0,4,0,0.0,-1.0,3.4285714285714284,3.0,0.0,0.0,0.0,0.5773502691896254,0.15838314075291732,0,0
SQP0157,2010-01-18,0.0,0.0,0.0,4.0,1.0,0.0,Salvador Quinn Price,SQP0157,12.0,39.0,20.0,17.0,26.0,0,0,0.0,1.0,3.4285714285714284,4.0,0.0,0.0,0.0,0.5773502691896254,0.09954469825358492,0,0
SQP0157,2010-01-19,0.0,0.0,0.0,3.0,0.0,0.0,Salvador Quinn Price,SQP0157,12.0,39.0,20.0,17.0,26.0,1,0,0.0,-1.0,3.4285714285714284,3.0,0.0,0.0,0.0,0.5773502691896254,0.15833321383410437,0,0
SQP0157,2010-01-20,0.0,0.0,0.0,3.0,0.0,0.0,Salvador Quinn Price,SQP0157,12.0,39.0,20.0,17.0,26.0,2,0,0.0,0.0,3.5714285714285716,3.0,0.0,0.0,0.0,0.5773502691896254,0.1726416583159759,0,0
SRH0155,2010-01-04,8.0,0.0,0.0,0.0,0.0,0.0,Sasha Rina Huffman,SRH0155,34.0,14.0,37.0,45.0,28.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08866606113354347,0,0
SRM0773,2010-01-04,0.0,0.0,0.0,2.0,0.0,0.0,Solomon Ryan Mckinney,SRM0773,34.0,30.0,41.0,27.0,39.0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.19967676035987986,0,0
SRM0773,2010-01-05,0.0,0.0,0.0,2.0,0.0,0.0,Solomon Ryan Mckinney,SRM0773,34.0,30.0,41.0,27.0,39.0,1,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.20396166240019448,0,0
SRM0773,2010-01-06,0.0,0.0,0.0,2.0,0.0,0.0,Solomon Ryan Mckinney,SRM0773,34.0,30.0,41.0,27.0,39.0,2,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.20284571793066314,0,0
SRM0773,2010-01-07,0.0,0.0,0.0,2.0,0.0,0.0,Solomon Ryan Mckinney,SRM0773,34.0,30.0,41.0,27.0,39.0,3,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.20056556237706996,0,0
SRM0773,2010-01-08,0.0,0.0,0.0,2.0,0.0,0.0,Solomon Ryan Mckinney,SRM0773,34.0,30.0,41.0,27.0,39.0,4,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.1936817314469883,0,0
SRM0773,2010-01-11,0.0,0.0,0.0,2.0,0.0,0.0,Solomon Ryan Mckinney,SRM0773,34.0,30.0,41.0,27.0,39.0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.19967676035987986,0,0
SRM0773,2010-01-12,0.0,0.0,0.0,2.0,0.0,0.0,Solomon Ryan Mckinney,SRM0773,34.0,30.0,41.0,27.0,39.0,1,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.20396166240019448,0,0
SRM0773,2010-01-13,0.0,0.0,0.0,2.0,0.0,0.0,Solomon Ryan Mckinney,SRM0773,34.0,30.0,41.0,27.0,39.0,2,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.20284571793066314,0,0
SRM0773,2010-01-14,0.0,0.0,0.0,2.0,0.0,0.0,Solomon Ryan Mckinney,SRM0773,34.0,30.0,41.0,27.0,39.0,3,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.20056556237706996,0,0
SRM0773,2010-01-15,0.0,0.0,0.0,2.0,0.0,0.0,Solomon Ryan Mckinney,SRM0773,34.0,30.0,41.0,27.0,39.0,4,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.1936817314469883,0,0
SRM0773,2010-01-18,0.0,0.0,0.0,2.0,0.0,0.0,Solomon Ryan Mckinney,SRM0773,34.0,30.0,41.0,27.0,39.0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.19967676035987986,0,0
SRM0773,2010-01-19,0.0,0.0,0.0,2.0,0.0,0.0,Solomon Ryan Mckinney,SRM0773,34.0,30.0,41.0,27.0,39.0,1,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.20396166240019448,0,0
SRM0773,2010-01-20,0.0,0.0,0.0,2.0,0.0,0.0,Solomon Ryan Mckinney,SRM0773,34.0,30.0,41.0,27.0,39.0,2,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.20284571793066314,0,0
SRM0773,2010-01-21,0.0,0.0,0.0,1.0,0.0,0.0,Solomon Ryan Mckinney,SRM0773,34.0,30.0,41.0,27.0,39.0,3,0,0.0,-1.0,1.8571428571428572,1.0,0.0,0.0,0.0,0.5773502691896258,0.15340907151772787,0,0
SRM0851,2010-01-04,0.0,0.0,0.0,2.0,0.0,0.0,Sacha Rhiannon Mayo,SRM0851,38.0,41.0,40.0,44.0,35.0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.19184336604824803,0,0
SRM0851,2010-01-05,0.0,0.0,0.0,2.0,0.0,0.0,Sacha Rhiannon Mayo,SRM0851,38.0,41.0,40.0,44.0,35.0,1,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.19614668081351444,0,0
SRM0851,2010-01-06,0.0,0.0,0.0,2.0,0.0,0.0,Sacha Rhiannon Mayo,SRM0851,38.0,41.0,40.0,44.0,35.0,2,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.1998737755705089,0,0
SRM0851,2010-01-07,0.0,0.0,0.0,2.0,0.0,0.0,Sacha Rhiannon Mayo,SRM0851,38.0,41.0,40.0,44.0,35.0,3,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.197953028857199,0,0
SRM0851,2010-01-08,0.0,0.0,0.0,2.0,0.0,0.0,Sacha Rhiannon Mayo,SRM0851,38.0,41.0,40.0,44.0,35.0,4,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.19280500756109586,0,0
SRM0851,2010-01-11,0.0,0.0,0.0,2.0,0.0,0.0,Sacha Rhiannon Mayo,SRM0851,38.0,41.0,40.0,44.0,35.0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.19184336604824803,0,0
SRM0851,2010-01-12,0.0,0.0,0.0,2.0,0.0,0.0,Sacha Rhiannon Mayo,SRM0851,38.0,41.0,40.0,44.0,35.0,1,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.19614668081351444,0,0
SRM0851,2010-01-13,0.0,0.0,0.0,2.0,0.0,0.0,Sacha Rhiannon Mayo,SRM0851,38.0,41.0,40.0,44.0,35.0,2,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.1998737755705089,0,0
SRM0851,2010-01-14,0.0,0.0,0.0,2.0,0.0,0.0,Sacha Rhiannon Mayo,SRM0851,38.0,41.0,40.0,44.0,35.0,3,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.197953028857199,0,0
SRM0851,2010-01-15,0.0,0.0,0.0,2.0,0.0,0.0,Sacha Rhiannon Mayo,SRM0851,38.0,41.0,40.0,44.0,35.0,4,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.19280500756109586,0,0
SRM0851,2010-01-18,0.0,0.0,0.0,2.0,0.0,0.0,Sacha Rhiannon Mayo,SRM0851,38.0,41.0,40.0,44.0,35.0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.19184336604824803,0,0
SRM0851,2010-01-19,0.0,0.0,0.0,2.0,0.0,0.0,Sacha Rhiannon Mayo,SRM0851,38.0,41.0,40.0,44.0,35.0,1,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.19614668081351444,0,0
SRM0851,2010-01-20,0.0,0.0,0.0,2.0,0.0,0.0,Sacha Rhiannon Mayo,SRM0851,38.0,41.0,40.0,44.0,35.0,2,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.1998737755705089,0,0
SRS0231,2010-01-04,5.0,0.0,0.0,0.0,0.0,0.0,Sandra Roary Solomon,SRS0231,17.0,44.0,36.0,32.0,26.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12472176088053999,0,0
SSB0779,2010-01-04,0.0,0.0,0.0,2.0,0.0,0.0,Sylvester Sawyer Bennett,SSB0779,40.0,16.0,46.0,40.0,32.0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.20023429544605753,0,0
SSB0779,2010-01-05,0.0,0.0,0.0,2.0,0.0,0.0,Sylvester Sawyer Bennett,SSB0779,40.0,16.0,46.0,40.0,32.0,1,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.2063594206807945,0,0
SSB0779,2010-01-06,0.0,0.0,0.0,2.0,0.0,0.0,Sylvester Sawyer Bennett,SSB0779,40.0,16.0,46.0,40.0,32.0,2,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.20735212875277204,0,0
SSB0779,2010-01-07,0.0,0.0,0.0,2.0,0.0,0.0,Sylvester Sawyer Bennett,SSB0779,40.0,16.0,46.0,40.0,32.0,3,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.20630674167454627,0,0
SSB0779,2010-01-08,0.0,0.0,0.0,2.0,0.0,0.0,Sylvester Sawyer Bennett,SSB0779,40.0,16.0,46.0,40.0,32.0,4,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.2014625236845724,0,0
SSB0779,2010-01-11,0.0,0.0,0.0,2.0,0.0,0.0,Sylvester Sawyer Bennett,SSB0779,40.0,16.0,46.0,40.0,32.0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.20023429544605753,0,0
SSB0779,2010-01-12,0.0,0.0,0.0,2.0,0.0,0.0,Sylvester Sawyer Bennett,SSB0779,40.0,16.0,46.0,40.0,32.0,1,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.2063594206807945,0,0
SSB0779,2010-01-13,0.0,0.0,0.0,2.0,0.0,0.0,Sylvester Sawyer Bennett,SSB0779,40.0,16.0,46.0,40.0,32.0,2,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.20735212875277204,0,0
SSB0779,2010-01-14,0.0,0.0,0.0,2.0,0.0,0.0,Sylvester Sawyer Bennett,SSB0779,40.0,16.0,46.0,40.0,32.0,3,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.20630674167454627,0,0
SSB0779,2010-01-15,0.0,0.0,0.0,2.0,0.0,0.0,Sylvester Sawyer Bennett,SSB0779,40.0,16.0,46.0,40.0,32.0,4,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.2014625236845724,0,0
SSB0779,2010-01-18,0.0,0.0,0.0,2.0,0.0,0.0,Sylvester Sawyer Bennett,SSB0779,40.0,16.0,46.0,40.0,32.0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.20023429544605753,0,0
SSB0779,2010-01-19,0.0,0.0,0.0,2.0,0.0,0.0,Sylvester Sawyer Bennett,SSB0779,40.0,16.0,46.0,40.0,32.0,1,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.2063594206807945,0,0
SSB0779,2010-01-20,0.0,0.0,0.0,2.0,0.0,0.0,Sylvester Sawyer Bennett,SSB0779,40.0,16.0,46.0,40.0,32.0,2,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.20735212875277204,0,0
SSC0749,2010-01-04,0.0,0.0,0.0,2.0,0.0,0.0,Shaeleigh Stella Chambers,SSC0749,47.0,36.0,46.0,37.0,25.0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.2014947429014068,0,0
SSC0749,2010-01-05,0.0,0.0,0.0,2.0,0.0,0.0,Shaeleigh Stella Chambers,SSC0749,47.0,36.0,46.0,37.0,25.0,1,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.20388209781094874,0,0
SSC0749,2010-01-06,0.0,0.0,0.0,2.0,0.0,0.0,Shaeleigh Stella Chambers,SSC0749,47.0,36.0,46.0,37.0,25.0,2,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.20546566827328594,0,0
SSC0749,2010-01-07,0.0,0.0,0.0,2.0,0.0,0.0,Shaeleigh Stella Chambers,SSC0749,47.0,36.0,46.0,37.0,25.0,3,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.20444644881152924,0,0
SSC0749,2010-01-08,0.0,0.0,0.0,2.0,0.0,0.0,Shaeleigh Stella Chambers,SSC0749,47.0,36.0,46.0,37.0,25.0,4,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.1993124881958363,0,0
SSC0749,2010-01-11,0.0,0.0,0.0,2.0,0.0,0.0,Shaeleigh Stella Chambers,SSC0749,47.0,36.0,46.0,37.0,25.0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.2014947429014068,0,0
SSC0749,2010-01-12,0.0,0.0,0.0,2.0,0.0,0.0,Shaeleigh Stella Chambers,SSC0749,47.0,36.0,46.0,37.0,25.0,1,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.20388209781094874,0,0
SSC0749,2010-01-13,0.0,0.0,0.0,2.0,0.0,0.0,Shaeleigh Stella Chambers,SSC0749,47.0,36.0,46.0,37.0,25.0,2,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.20546566827328594,0,0
SSC0749,2010-01-14,0.0,0.0,0.0,2.0,0.0,0.0,Shaeleigh Stella Chambers,SSC0749,47.0,36.0,46.0,37.0,25.0,3,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.20444644881152924,0,0
SSC0749,2010-01-15,0.0,0.0,0.0,2.0,0.0,0.0,Shaeleigh Stella Chambers,SSC0749,47.0,36.0,46.0,37.0,25.0,4,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.1993124881958363,0,0
SSC0749,2010-01-18,0.0,0.0,0.0,2.0,0.0,0.0,Shaeleigh Stella Chambers,SSC0749,47.0,36.0,46.0,37.0,25.0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.2014947429014068,0,0
SSC0749,2010-01-19,0.0,0.0,0.0,2.0,0.0,0.0,Shaeleigh Stella Chambers,SSC0749,47.0,36.0,46.0,37.0,25.0,1,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.20388209781094874,0,0
